adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
FALSE,,90000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",http://thedeparted.warnerbros.com/,1422,tt0407887,en,The Departed,"To take down South Boston's Irish Mafia, the police send in one of their own to infiltrate the underworld, not realizing the syndicate has done likewise. While an undercover cop curries favor with the mob kingpin, a career criminal rises through the police ranks. But both sides soon discover there's a mole among them.",18.515448,/tGLO9zw5ZtCeyyEWgbYGgsFxC6i.jpg,"[{'name': 'Vertigo Entertainment', 'id': 829}, {'name': 'Media Asia Films', 'id': 5552}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Initial Entertainment Group (IEG)', 'id': 7380}, {'name': 'Plan B Entertainment', 'id': 45778}]","[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",10/5/06,289847354,151,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}]",Released,Lies. Betrayal. Sacrifice. How far will you take it?,The Departed,FALSE,7.9,4455
FALSE,,76000000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",http://www.universalstudiosentertainment.com/children-of-men/,9693,tt0206634,en,Children of Men,"In 2027, in a chaotic world in which humans can no longer procreate, a former activist agrees to help transport a miraculously pregnant woman to a sanctuary at sea, where her child's birth may help scientists save the future of humankind.",14.114606,/gZ6i32Da76EUxta06GL2BxpC4Cn.jpg,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Strike Entertainment', 'id': 655}, {'name': 'Hit & Run Productions', 'id': 11429}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",9/22/06,69959751,109,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The future's a thing of the past.,Children of Men,FALSE,7.4,2120
FALSE,,40000000,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",http://wwws.warnerbros.de/theprestige/,1124,tt0482571,en,The Prestige,"A mysterious story of two magicians whose intense rivalry leads them on a life-long battle for supremacy -- full of obsession, deceit and jealousy with dangerous and deadly consequences.",16.94556,/5MXyQfz8xUP3dIFPTubhTsbFY6N.jpg,"[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'Touchstone Pictures', 'id': 9195}, {'name': 'Syncopy', 'id': 9996}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",10/19/06,109676311,130,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Are You Watching Closely?,The Prestige,FALSE,8,4510
FALSE,"{'id': 656, 'name': 'Saw Collection', 'poster_path': '/xmC2A7qPEfiOkQC58fZh8srWQ5v.jpg', 'backdrop_path': '/oLfS1lOmN2KIU2IQ200SDEPVEZe.jpg'}",10000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",,214,tt0489270,en,Saw III,"Jigsaw has disappeared. Along with his new apprentice Amanda, the puppet-master behind the cruel, intricate games that have terrified a community and baffled police has once again eluded capture and vanished. While city detective scramble to locate him, Doctor Lynn Denlon and Jeff Reinhart are unaware that they are about to become the latest pawns on his vicious chessboard.",14.938035,/zHMw9xGrNlrDsuK6Lnx5NlL72Eu.jpg,"[{'name': 'Lions Gate Films', 'id': 35}, {'name': 'Twisted Pictures', 'id': 2061}, {'name': 'Evolution Entertainment', 'id': 23019}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",10/27/06,163876815,108,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Suffering? You Haven't Seen Anything Yet...,Saw III,FALSE,6.1,1104
FALSE,,149000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",http://www.dreamworksanimation.com/flushed/,11619,tt0424095,en,Flushed Away,"London high-society mouse, Roddy is flushed down the toilet by Sid, a common sewer rat. Hang on for a madcap adventure deep in the sewer bowels of Ratropolis, where Roddy meets the resourceful Rita, the rodent-hating Toad and his faithful thugs, Spike and Whitey.",9.922577,/oCdPDusnJvIZN6OpaF2Yj7211w.jpg,"[{'name': 'Aardman Animations', 'id': 297}, {'name': 'DreamWorks Animation', 'id': 521}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",10/22/06,64459316,85,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Someone's Going Down,Flushed Away,FALSE,6,909
FALSE,,50000000,"[{'id': 80, 'name': 'Crime'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}]",http://www.parfum.film.de/,1427,tt0396171,en,Perfume: The Story of a Murderer,"Jean-Baptiste Grenouille, born in the stench of 18th century Paris, develops a superior olfactory sense, which he uses to create the world's finest perfumes. However, his work takes a dark turn as he tries to preserve scents in the search for the ultimate perfume.",10.297304,/zC9JHS6NlkJKPYFxOOqBl7fQCjT.jpg,"[{'name': 'Davis-Films', 'id': 342}, {'name': 'Nouvelles Éditions de Films (NEF)', 'id': 753}, {'name': 'Rising Star', 'id': 1208}, {'name': 'VIP Medienfonds 4', 'id': 2116}, {'name': 'Ikiru Films', 'id': 2875}, {'name': 'Constantin Film Produktion', 'id': 5755}, {'name': 'Castelao Producciones', 'id': 7956}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'FR', 'name': 'France'}]",9/13/06,132180323,147,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Based on the best-selling novel,Perfume: The Story of a Murderer,FALSE,7.1,1198
FALSE,"{'id': 645, 'name': 'James Bond Collection', 'poster_path': '/HORpg5CSkmeQlAolx3bKMrKgfi.jpg', 'backdrop_path': '/6VcVl48kNKvdXOZfJPdarlUGOsk.jpg'}",150000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",http://www.mgm.com/#/our-titles/233/Casino-Royale-(2006),36557,tt0381061,en,Casino Royale,"Le Chiffre, a banker to the world's terrorists, is scheduled to participate in a high-stakes poker game in Montenegro, where he intends to use his winnings to establish his financial grip on the terrorist market. M sends Bond – on his maiden mission as a 00 Agent – to attend this game and prevent Le Chiffre from winning. With the help of Vesper Lynd and Felix Leiter, Bond enters the most important poker game in his already dangerous career.",23.065078,/zlWBxz2pTA9p45kUTrI8AQiKrHm.jpg,"[{'name': 'Eon Productions', 'id': 7576}, {'name': 'Stillking Films', 'id': 11345}, {'name': 'Babelsberg Film', 'id': 19481}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'CZ', 'name': 'Czech Republic'}, {'iso_3166_1': 'DE', 'name': 'Germany'}]",11/14/06,599045960,144,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,Everyone has a past. Every legend has a beginning.,Casino Royale,FALSE,7.3,3930
FALSE,"{'id': 92012, 'name': 'Happy Feet Collection', 'poster_path': '/pYbF2FAi2MEVshl8jCDNTRNdTF0.jpg', 'backdrop_path': '/b9CLLxKsh63AHEkGE9nz9bupQqh.jpg'}",100000000,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}]",http://www.warnerbros.com/happy-feet,9836,tt0366548,en,Happy Feet,"Into the world of the Emperor Penguins, who find their soul mates through song, a penguin is born who cannot sing. But he can tap dance something fierce!",15.088318,/8RLEzftZK87S2usLsQoYtyNYzoV.jpg,"[{'name': 'Kennedy Miller Productions', 'id': 2537}, {'name': 'Animal Logic', 'id': 8089}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}]",11/16/06,384335608,108,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,WARNING: May Cause Toe-Tapping.,Happy Feet,FALSE,5.9,1457
FALSE,,75000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",,7551,tt0453467,en,Déjà Vu,"Called in to recover evidence in the aftermath of a horrific explosion on a New Orleans ferry, Federal agent Doug Carlin gets pulled away from the scene and taken to a top-secret government lab that uses a time-shifting surveillance device to help prevent crime.",14.922904,/abqvTL8xYQLgAtQGmyN7UxvCRGN.jpg,"[{'name': 'Jerry Bruckheimer Films', 'id': 130}, {'name': 'Scott Free Productions', 'id': 1645}, {'name': 'Touchstone Pictures', 'id': 9195}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",11/22/06,180557550,126,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"If you think it's just a feeling, go back... and look again.",Déjà Vu,FALSE,6.6,1519
FALSE,,85000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",http://www.sonypictures.com/movies/theholiday/,1581,tt0457939,en,The Holiday,"Two women, one (Cameron Diaz) from America and one (Kate Winslet) from Britain, swap homes at Christmastime after bad breakups with their boyfriends. Each woman finds romance with a local man (Jude Law, Jack Black) but realizes that the imminent return home may end the relationship.",14.043416,/ixNtpuq8OVp4IckgzkSJIflFDkw.jpg,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Universal Pictures', 'id': 33}, {'name': 'Waverly Films', 'id': 735}, {'name': 'Relativity Media', 'id': 7295}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",12/8/06,194168700,136,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,It's Christmas Eve and we are going to go celebrate being young and being alive.,The Holiday,FALSE,6.7,1259
FALSE,,100000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]",,1372,tt0450259,en,Blood Diamond,"An ex-mercenary turned smuggler. A Mende fisherman. Amid the explosive civil war overtaking 1999 Sierra Leone, these men join for two desperate missions: recovering a rare pink diamond of immense value and rescuing the fisherman's son conscripted as a child soldier into the brutal rebel forces ripping a swath of torture and bloodshed countrywide.",12.477872,/wRamTzV6udKaMXrspxqOuo02zk0.jpg,"[{'name': 'Bedford Falls Productions', 'id': 348}, {'name': 'Lonely Film Productions GmbH & Co. KG.', 'id': 430}, {'name': 'Virtual Studios', 'id': 449}, {'name': 'Spring Creek Productions', 'id': 705}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Initial Entertainment Group (IEG)', 'id': 7380}, {'name': 'Liberty Pictures', 'id': 20938}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",12/7/06,170877916,143,"[{'iso_639_1': 'af', 'name': 'Afrikaans'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,It will cost you everything.,Blood Diamond,FALSE,7.4,2344
FALSE,,100000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",http://www.eragonmovie.com/,2486,tt0449010,en,Eragon,"In his homeland of Alagaesia, a farm boy happens upon a dragon's egg -- a discovery that leads him on a predestined journey where he realized he's the one person who can defend his home against an evil king.",9.851133,/5YOPiILsHw2Onsqyev9IYhSZ4Vy.jpg,"[{'name': 'Ingenious Film Partners', 'id': 289}, {'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Dune Entertainment', 'id': 444}, {'name': 'Major Studio Partners', 'id': 445}, {'name': 'Fox 2000 Pictures', 'id': 711}, {'name': 'Davis Entertainment', 'id': 1302}, {'name': 'Mid Atlantic Films', 'id': 2735}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'HU', 'name': 'Hungary'}]",12/14/06,249288105,104,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"As darkness falls, the last dragon will choose its rider.",Eragon,FALSE,4.9,990
FALSE,"{'id': 1575, 'name': 'Rocky Collection', 'poster_path': '/mCY5dMkSSFQufGCViI6jNUU6pXq.jpg', 'backdrop_path': '/w4h6gjdWPvmu5R9H6zeGDPo1ZuV.jpg'}",24000000,"[{'id': 18, 'name': 'Drama'}]",http://www.rocky.com/,1246,tt0479143,en,Rocky Balboa,"When he loses a highly publicized virtual boxing match to ex-champ Rocky Balboa, reigning heavyweight titleholder, Mason Dixon retaliates by challenging Rocky to a nationally televised, 10-round exhibition bout. To the surprise of his son and friends, Rocky agrees to come out of retirement and face an opponent who's faster, stronger and thirty years his junior.",11.697604,/usZMPGxyRsyOpX5nuqHFxH3qlMh.jpg,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Revolution Studios', 'id': 497}, {'name': 'Rogue Marble', 'id': 696}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",12/20/06,155721132,102,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,It ain't over 'til it's over.,Rocky Balboa,FALSE,6.5,858
FALSE,"{'id': 85817, 'name': 'Arthur and the Invisibles Collection', 'poster_path': '/lpKNbnUpP0h0cnVwC1LaE9YJB3U.jpg', 'backdrop_path': '/e8Q363orc1wi02TSSoDDlil2qXh.jpg'}",86000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",,9992,tt0344854,en,Arthur et les Minimoys,"Arthur is a spirited ten-year old whose parents are away looking for work, whose eccentric grandfather has been missing for several years, and who lives with his grandmother in a country house that, in two days, will be repossessed, torn down, and turned into a block of flats unless Arthur's grandfather returns to sign some papers and pay off the family debt. Arthur discovers that the key to success lies in his own descent into the land of the Minimoys, creatures no larger than a tooth, whom his grandfather helped relocate to their garden. Somewhere among them is hidden a pile of rubies, too. Can Arthur be of stout heart and save the day? Romance beckons as well, and a villain lurks.",11.621534,/idbP413bzKWrQXJyElrDazcJUFM.jpg,"[{'name': 'Canal Plus', 'id': 104}, {'name': 'Sofica Europacorp', 'id': 854}, {'name': 'Avalanche Productions', 'id': 2525}, {'name': 'EuropaCorp', 'id': 6896}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",12/13/06,107944236,94,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Adventure awaits in your own backyard.,Arthur and the Invisibles,FALSE,6,663
FALSE,,60000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",http://disney.go.com/disneyvideos/liveaction/bridgetoterabithia/,1265,tt0398808,en,Bridge to Terabithia,"Jesse Aarons trained all summer to become the fastest runner in school, so he's very upset when newcomer Leslie Burke outruns him and everyone else. Despite this and other differences, including that she's rich, he's poor, and she's a city girl, he's a country boy, the two become fast friends. Together, they create Terabithia, a land of monsters, trolls, ogres, and giants and rule as king and queen.",8.460206,/gihMBO2SmUprI1ecYe7Eo7Eg1yq.jpg,"[{'name': 'Walden Media', 'id': 10221}, {'name': 'Hal Lieberman Company', 'id': 23890}, {'name': 'Lauren Levine Productions Inc.', 'id': 60611}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2/16/07,137587063,96,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Close your eyes, but keep your mind wide open.",Bridge to Terabithia,FALSE,7,1146
FALSE,"{'id': 9743, 'name': 'The Hannibal Lecter Anthology', 'poster_path': '/aRbyr3KsdmIczGh6VrlvlgQdwMQ.jpg', 'backdrop_path': '/npCbvak9UhjPsZB9Oa2k2jsqI7E.jpg'}",50000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",http://hannibalrising.com/,1248,tt0367959,en,Hannibal Rising,"The story of the early, murderous roots of the cannibalistic killer, Hannibal Lecter – from his hard-scrabble Lithuanian childhood, where he witnesses the repulsive lengths to which hungry soldiers will go to satiate themselves, through his sojourn in France, where as a med student he hones his appetite for the kill.",2.159558,/k1QRG9qZzuuJe4JTTpe4jlnQ5tt.jpg,"[{'name': 'Ingenious Film Partners', 'id': 289}, {'name': 'ETIC Films', 'id': 2979}, {'name': 'Quinta Communications', 'id': 6370}, {'name': 'Dino De Laurentiis Company', 'id': 10308}, {'name': 'Zephyr Films', 'id': 16923}, {'name': 'Young Hannibal Productions', 'id': 20394}, {'name': 'Carthago Films S.a.r.l.', 'id': 20395}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'CZ', 'name': 'Czech Republic'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",2/6/07,82169884,121,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,It started with revenge.,Hannibal Rising,FALSE,6,666
FALSE,,150000000,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",http://disney.go.com/disneypictures/ratatouille/,2062,tt0382932,en,Ratatouille,"A rat named Remy dreams of becoming a great French chef despite his family's wishes and the obvious problem of being a rat in a decidedly rodent-phobic profession. When fate places Remy in the sewers of Paris, he finds himself ideally situated beneath a restaurant made famous by his culinary hero, Auguste Gusteau. Despite the apparent dangers of being an unlikely - and certainly unwanted - visitor in the kitchen of a fine French restaurant, Remy's passion for cooking soon sets into motion a hilarious and exciting rat race that turns the culinary world of Paris upside down.",20.50803,/jEiEU8viSb8CIIHcfprVr2V6XDz.jpg,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Pixar Animation Studios', 'id': 3}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",6/22/07,623722818,111,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,He's dying to become a chef.,Ratatouille,FALSE,7.5,4510
FALSE,"{'id': 90306, 'name': 'Ghost Rider Collection', 'poster_path': '/bZBasloaMhjxCwH6tV0eziNMqut.jpg', 'backdrop_path': '/ee8zhn4VIXQh1J5t7efyybcvHLj.jpg'}",110000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",http://www.sonypictures.com/movies/ghostrider/,1250,tt0259324,en,Ghost Rider,"In order to save his dying father, young stunt cyclist, Johnny Blaze sells his soul to Mephistopheles and sadly parts from the pure-hearted, Roxanne Simpson, the love of his life. Years later, Johnny's path crosses again with Roxanne, now a go-getting reporter, and also with Mephistopheles, who offers to release Johnny's soul if Johnny becomes the fabled, fiery 'Ghost Rider'.",11.902354,/jnllnSq8u4d1oQPU7PsoAHD6bLU.jpg,"[{'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Relativity Media', 'id': 7295}, {'name': 'Michael De Luca Productions', 'id': 11370}, {'name': 'Marvel Enterprises', 'id': 19551}, {'name': 'Crystal Sky Pictures', 'id': 20241}, {'name': 'GH One', 'id': 20475}, {'name': 'Vengeance Productions Pty. Ltd.', 'id': 20476}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'AU', 'name': 'Australia'}]",2/16/07,228738393,114,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Hell Is About To Be Unleashed,Ghost Rider,FALSE,5.2,1754
